key,input,activity10
IXXVOBKEHRSFMP-QGZVFWFLSA-N,CC[C@@H]1C(=O)N(C)C2=CN=C(N3C=CC4=CC(F)=CC=C34)N=C2N1C1CCCC1,0.5742574257425742
UNMPPPGEZMOFAY-UHFFFAOYSA-N,O=C1C2=CC=CC=C2N=C(CCC2=CNC3=CC=CC=C23)N1C1=CC=CC(Br)=C1,0.785973597359736
DKNICMFSCPSEIP-UHFFFAOYSA-N,COC1=CC=C(C(=O)NC2=CC(C)=C(NC(=O)C3=CC=CC=N3)C=N2)C=C1,0.4381188118811881
JXYOTCLICONIGY-UHFFFAOYSA-N,CC1=C(F)C=CC=C1C(=O)NC1=CC=CC=N1,0.198501100110011
YXUCGRIKEPQUEQ-ARDXYTESSA-N,C=C1C(=O)O[C@H]2[C@H]1CC/C(COC(=O)C1=CN(C)C3=CC=CC=C13)=C/CC[C@@]1(C)O[C@@H]21,0.37920792079207916
LPCVZVMPDVFMLI-UHFFFAOYSA-N,CC1=C(C2=NC3=CC(C(F)(F)F)=CC=C3N2C)C(C2=CC=C(Cl)C(Cl)=C2)N2N=CC=C2N1,0.7970297029702971
BYKSGIBZZYJFEU-UHFFFAOYSA-N,CC1=CC2=C(C=C1C1=CC=C(NCC3=C(F)C=CC=C3Cl)N=C1)OC(F)(F)O2,0.35313531353135313
ZMONKGJOFYGVRE-OHDFALRFSA-N,CC(=O)NC(C(=O)NCCCC(NC(=O)C1=CC2=CC=CC=C2N1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N(C)CC1=CC=CC=C1)[C@@H](C)O,0.4686468646864686
BGJPJCPOUAXYOC-UHFFFAOYSA-N,CC1=CC=C(O)C(C(=O)C2=CN=CN=C2)=C1,0.15346534653465346
OCFACRWFEFGYDB-UHFFFAOYSA-N,OC1=CC=C(O)C(C2CCCCCCC2)=C1,0.22689768976897687
SEOZZTGAEFZRNA-UHFFFAOYSA-N,CC1=NN2C(=O)C=C(C3=CC=C(OC(C)C)C=C3)NC2=C1CC1=CC=C(Cl)C=C1,0.7455445544554455
UIFKHGUXZDWVGO-XAYSYOTPSA-N,C[C@@]12C(=O)N(C3=CC=CC(Br)=C3)C(=O)N1[C@H](C1=CC=C(Cl)C=C1)[C@@H]1C(=O)N(C3CCCCC3)C(=O)[C@H]21,0.6893564356435643
TVRDBPADUACMGY-UHFFFAOYSA-N,CCCCCCSC1=CC(C2=C(NCC3=CC=CC=C3)N3C(=N2)C=CC(C)=C3)=CC=C1OC.O=C(O)C(F)(F)F,0.5523338048090524
QDTUIHOOSMFIDM-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(CC(=O)O)CC2,0.1485148514851485
QOBGWWQAMAPULA-RLLQIKCJSA-N,CN(C)CCO[C@]1(C2=CC=CC=C2)C[C@H]2CC[C@]1(C)C2(C)C,0.6472772277227723
CHDGAVDQRSPBTA-UHFFFAOYSA-N,CCS(=O)(=O)OC1=CC=C2C(C)=C(C)C(=O)OC2=C1,0.3320957095709571
PEHIYOQUUMHTNJ-INIZCTEOSA-N,NC1=NC=NC2=C1N=C(SC1=CC3=C(C=C1Br)OCO3)N2CCC1CCN(C(=O)[C@@H]2CCCN2)CC1,0.41089108910891087
SVETZGCVGDLYIP-UHFFFAOYSA-N,CN(C)C1=CC=C(C#CC2=NC=NC(NC3CCCCC3)=C2C2=CC=C(Cl)C=C2)C=C1,0.8118811881188119
QHSJBEKEFQKRGE-UHFFFAOYSA-N,CC(=O)SCCSP(=O)(OCC1=C(O)C=C(N2C=C(C)C(=O)NC2=O)O1)OC1=C(CO)OC(N2C=C(C)C(=O)NC2=O)=C1,0.19282178217821783
GJLZZFMOTYNFTR-PKNBQFBNSA-N,CCN(C)C(=O)OC1=CC=CC(CCNC(=O)/C=C/C2=CC=C(O)C(OC)=C2)=C1,0.4608675153229609
PKQNMQSZDCVFLD-UHFFFAOYSA-N,CC1=NC=C(F)C=C1C1CCCN1C1=NC2=C(C(=O)NC3CCC3)C=NN2C=C1,0.5648514851485148
NOTHLVOFIJJGMM-UHFFFAOYSA-N,COC1=CC=C2C=CC=C(CCNC(=O)C3CN(C(=O)C4=CC=NC=C4Cl)C3)C2=C1,0.28094059405940597
OYUPEYJGGPSRJI-UHFFFAOYSA-N,CN1CCN(CC2=CC=C(C(=O)NN(C3=NC(C#N)=NC=C3Br)C3CCOCC3)C=C2)CC1,0.40924092409240925
NEEOLTLKERUGGM-UHFFFAOYSA-N,CC1=CC=C(OCCOCCN(C)C)C(Cl)=C1.O=C(O)C(=O)O,0.2594884488448845
QMMLHHLWVXDIKW-UHFFFAOYSA-N,CC1=CC=C2C(NCC3=CC=C(NC(=O)C4CCN(CC5=CC=C(F)C=C5F)CC4)C=C3)=NC(N(C)C)=NC2=C1,0.504950495049505
RDHKGHQJVMOWRC-UHFFFAOYSA-N,O=C(O)CCN1C=C(C2=CC=C3C(=C2)C(O)(C(F)(F)F)C2=CC=CC(CO)=C32)C=N1,0.28465346534653463
JGTHUDHDZLHWCK-UHFFFAOYSA-N,CCOCCCNC(=O)C1CCN(S(=O)(=O)N2CCCC2)CC1,0.21397925506836396
ZJVCOZGAILQSJE-BMRFZXAMSA-N,CC(=O)/C=C/[C@H](CCC1=CC=CC=C1)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)N1CCOCC1,0.34777227722772275
YKRJYBLIPVQHIC-UHFFFAOYSA-N,O=C(O)C1=CC=C(NC(=O)C2=CC3=CC(Br)=CC(Br)=C3OC2=O)C=C1,0.19801980198019803
UGODZDORNQOVFI-UHFFFAOYSA-N,CC1=NC2=CC(C3=CC=CS3)=NN2C(NCC(C)(C)CN(C)C)=C1C,0.5668316831683168
JVYPBTFUSNVQST-WISKXVKBSA-N,CC(C)C[C@H]1CNC(=S)N1C[C@H]1CCCN1C[C@H](CC1=CC=C(O)C=C1)N1C[C@H](CC2=CC=CC=C2)N(CCC2=CC=CC=C2)C1=S,0.6905940594059405
YTJHJFNOCXBJFN-UHFFFAOYSA-N,CN(C)CCCN1CCCC2=CC(NC(=N)C3=CC=CS3)=CC=C12,0.3292079207920792
GVOGABPGKFWBNS-LLSZRQSJSA-N,CCCCC1=CN(CC/N=C2\C[C@H]3CC[C@]2(C)C3(C)C)N=N1,0.6014851485148515
QHIXZDPZNKHNBX-JKSUJKDBSA-N,COC1=CC=CC([C@H]2OC3=CC(O)=CC(O)=C3C(=O)[C@@H]2O)=C1,0.2046204620462046
IYKQEQLCCONZGW-UHFFFAOYSA-N,CCOCCC(=O)N1CCC2(CCNCC2CO)CC1,0.3163837812352664
AIZTYZRNBCCRMR-UHFFFAOYSA-N,OC1=CC=C(CC2=NN=C3C=CC(C4=CC=CC=C4)=CN23)C=C1,0.5759075907590759
WYIXGZUDGCSVKP-UHFFFAOYSA-N,COC1=CC(OCC2=C(C)SC(C3=CC=NC(F)=C3)=N2)=C2C=C(C3=CN4N=C(C)C=CC4=N3)OC2=C1,0.4224422442244224
RGWGQAIGACORTH-UHFFFAOYSA-N,CCC(=O)NN1C=NC2=C(C1=O)C1(CCCCC1)CC1=CC=CC=C21,0.34339933993399346
DKNPRPFGGWHHMX-UHFFFAOYSA-N,CCNC(=O)C1=CC=CC(NC(=O)CCC(=O)C2=CC(C)=CC=C2C)=C1,0.29826732673267325
WFDVOZUFGQXBMN-GICOJTESSA-N,C/C(=C1/CCOC1=O)[C@@H](O)[C@@H]1OCC[C@@H](O)[C@H]1O,0.22524752475247525
KCJPHIFGAYCDQF-UHFFFAOYSA-N,COC1=CC=C(OC)C(CNC2=NC=C(C3=CC=C(F)C=C3)N2C)=C1,0.6628712871287129
AIMJDSLMZCDDNT-BXUZGUMPSA-N,CC[C@@]1(O)CCN(C(=O)C2=CC=CN=C2OC)C[C@H]1O,0.10684818481848184
SKAYGFFLRFARDX-OZIXAUCHSA-N,O=C(OC[C@]1(C2=CC=CC=C2)CC[C@H](N2CCC(C3=CC=C(F)C=C3)CC2)CC1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,0.9554455445544554
MZEJDMPWCOAAGT-UHFFFAOYSA-N,C1=CC=C(NCCNC2=NC3=C(C4=CC=C5C=CC=CC5=C4)C=NN3C=C2)C=C1,0.6955445544554455
RTMDCQYUXWCPQG-UHFFFAOYSA-N,CCN1SC2=CC=CC=C2C1=O,0.45544554455445546
GIZYIOOBBUHOBS-UHFFFAOYSA-N,N#CC1=CC=C(C(=O)N2CCC3(CC2)N=C(N)C2=C(F)C=CC(F)=C2N3)C=N1,0.554950495049505
OSPSRUWHYMZFBP-UHFFFAOYSA-N,OC(CCCN1CCC2=C(C3=CC(F)=CC=C3N2C2=CC=C(F)C=C2)C1)C1=CC=CC(C(F)(F)F)=C1,0.7945544554455446
YCCIEQLSDVGOIO-ULKRLTICSA-N,C=C1C(C)CO[C@@]12C[C@@H](C)[C@H]1[C@H](C[C@@]3(C)[C@@H]4CC[C@H]5[C@](C)(C(=O)O)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]13C)O2,0.2749174917491749
XJWJQDZWUYUIEM-UHFFFAOYSA-N,NCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,0.8576732673267327
PPJVCMCRSKLLKO-OEAKJJBVSA-N,C/C(=N\NC(=O)C1=CC=CC(S(=O)(=O)N2CCOCC2)=C1)C1=CC=C(OC(F)F)C=C1,0.3316831683168317
BSEVBDOXBOJIQR-OCSSWDANSA-N,CC1=CC=C(CC2=NN(CC(=O)N/N=C/C3=CC=CN3)C(=O)N2CCC2=CNC3=CC=CC=C23)C=C1,0.566006600660066
ORLARZUHOHSRIB-UHFFFAOYSA-N,CCCCCCC(=O)NC1=C2C(=NC3=CC=CC=C13)N(C)CC2,0.49001650165016497
BIZPODKYIXENDL-UHFFFAOYSA-N,CC(CN1C=CC=N1)N1C=NC2=CC=CC(F)=C2C1=O,0.33663366336633666
HOANBKZKJUWEFS-NEBGFLKFSA-N,O=C(N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=C(Br)C=CS1,0.1674917491749175
YLDWEHIXIVHXFW-QLBRXNFHSA-N,COC1=CC=CC=C1NS(=O)(=O)C1=CC=C(N/N=C/C=C/C2=CC=CC=C2[N+](=O)[O-])C([N+](=O)[O-])=C1,0.5371287128712872
QNISRMHWDPVSJV-UHFFFAOYSA-N,COC1=CC(C2=NNC=C2C2=CC=C(OCC3=CC=CC=C3)C=C2)=CC(OC)=C1OC,0.5475247524752475
GBGOLZBCTGKYRE-UHFFFAOYSA-N,CCCCCCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)N=C1N,0.48408769448373407
FHFKPIMNMYCUIH-UHFFFAOYSA-N,CCN(CC)CC.NC1=NC(=O)N(C2C=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)C=C1F,0.2376237623762376
LTAQEJVORRDKTA-UHFFFAOYSA-N,CCOC(=O)C1CC(=O)C=C(OC(=O)C2CC2)C1,0.16130363036303633
XSSKMYAGAJTGCW-STPXIVCJSA-N,COC(=O)N[C@@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(N5C=CN=C5)[C@@]4(C)CC[C@H]23)C1,0.3564356435643564
JDADEROVQGCQQJ-GFCCVEGCSA-N,N[C@H](CC1=CC(Cl)=C(Cl)C(C2=CN=CC(O)=C2)=C1)C(=O)O,0.1806930693069307
ARUDRDZEAIFFFO-UHFFFAOYSA-N,CCC(C)(NCC(=O)NC(=O)NC)C1=NC=CS1,0.11716171617161715
PITZTJMRXGGMPN-UHFFFAOYSA-N,CCN(CC)CCOC1=CC2=C(C=CC(=O)O2)C=C1OC,0.6628712871287129
MBNLMEFDTDUAQC-UHFFFAOYSA-N,CC1=NN(C(C)C(=O)N2CCC3=CC=CC=C23)C(C)=C1[N+](=O)[O-],0.21947194719471944
ZPPBDGWUMMNKPL-UHFFFAOYSA-N,C=C1C(=O)OCC1C(O)C1=CN(CC2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C12,0.5985973597359736
KTKFYAKLGPAHKA-UHFFFAOYSA-N,CN(C)C1=NC2=CC(N3C=NC4=C(SC(C5=CC=C(Cl)C=C5)=C4)C3=O)=CC=C2N1C,0.49504950495049505
MQAGWJGGLKPBSC-UHFFFAOYSA-N,N#[N+]C1=CC=CC(S(=O)(=O)[O-])=C1,0.16831683168316833
RHBJVFYWXNXPEB-UHFFFAOYSA-N,CC1=C(C(=O)NC2=CC=CC=C2)C2(CCCCC2)C(C#N)=C(SCC(N)=O)N1,0.25165016501650167
FUMFERFWSZGVIW-NGDVZMDKSA-N,NC1=NC=C(C2=CC([C@@H]3[C@H]4CN(C5COC5)C[C@@H]34)=NC(N3CC4CC3C4)=N2)C=N1,0.46534653465346537
JGOAZQAXRONCCI-SDNWHVSQSA-N,C(=N/NC1=CC=CC=C1)\C1=CC=CC=C1,0.36566870972811566
WQIORBDAXGTWNE-UHFFFAOYSA-N,COC1=CC=C(C(=O)COC(=O)CNC(=O)C2=CC=CS2)C=C1Br,0.24793729372937295
YFAWYXOUAYXLDT-UHFFFAOYSA-N,CCC1=C(C)SC(NC(=O)C2=CC=C(C)C=C2)=C1C(=O)OC(C)(C)C,0.28217821782178215
XZBOLNHKGZOWEI-UHFFFAOYSA-N,CC1=C(C(=O)N2CCC(C3=NC(C#N)=CS3)CC2)C=NN1C1=NC2=C(C(=O)N1)CCC2,0.3127062706270627
PTOCNKSXDLHDSI-UHFFFAOYSA-N,CN(N=O)C1=CC=CC=C1O,0.05610561056105611
LXEAMSGDMHPGRJ-UHFFFAOYSA-N,CC1(C)CCCC(C2=CC=C(Cl)C=C2)=C1CN1CCN(C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C([N+](=O)[O-])=C3)C(OC3=CN=C4NC=CC4=C3)=C2)CC1,0.44554455445544555
WXJVTKCKFVWMGE-UHFFFAOYSA-N,CN1C(SCC(N)=O)=NN=C1C1=CC=C(S(=O)(=O)N2CCCC2)C=C1,0.2108910891089109
BFEFHAHFFFXJIT-FOKLQQMPSA-N,CCO/N=C1\CC(N)CN(C2=NC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,0.034653465346534656
INQANWBOIDMWHI-NRFANRHFSA-N,CC1=CC=CC(N/C(=N\C(=O)C2=C(C)N=C(C)S2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)=C1,0.2354785478547855
SRNBPLVNLYRSLY-GFCCVEGCSA-N,C[C@@H]1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C1=CC=CC(C(F)(F)C2=NNC(=O)C3=CC=CC=C23)=C1,0.4430693069306931
QNKOKCUOLJOQDF-UHFFFAOYSA-N,O=C(CSC1=NC2=CN=C(Cl)N=C2N1C1=CC=C(C2CC2)C2=CC=CC=C12)NC1=CC=C(C(F)(F)F)C=C1,0.4855610561056106
IWGYBCBNNDUSLE-UHFFFAOYSA-N,COC1=CC=C(CNC(=O)C2=CC=C(C3=NC(CSC4=CC=CC=C4)=C(C)O3)C=C2)C=C1OC,0.4682343234323433
CMZVXOQOJGOXSB-UHFFFAOYSA-N,COCCOC1=CC=CC=C1C1C(C(=O)C(C)(C)C)C(=O)C(=O)N1C1=CC=C(C2=COC=C2)C=C1,0.4601897689768977
NJESGTKAAQYDNZ-UHFFFAOYSA-N,O=C(NCCCN1CCOCC1)C1=CC=C(Br)S1,0.5235148514851485
MILFXDLBQWNWQW-CYBMUJFWSA-N,CCC1=CC=C(S(=O)(=O)N2CC[C@@H](N)C2)C=C1CC,0.3448844884488449
JASCOAPMRJUIMY-WOJBJXKFSA-N,CC1=NC([C@](C)(O)C#CC2=CC=C3C(=C2)C2=C(SC(C(N)=O)=N2)[C@](C)(F)CO3)=NO1,0.3382838283828383
PYHQRWGUQOENPZ-UHFFFAOYSA-N,CCOC1=CC=CC=C1C=C1C2=CC=CC=C2C(=O)C2=CC=CC=C12,0.6175742574257426
UPXUTRFDGOIDJI-UHFFFAOYSA-N,O=C(O)C(F)(F)F.C1=CC(CNCC2CN3N=NC=C3CO2)=CO1,0.27722772277227725
LWZPTPFCZNCGBD-UHFFFAOYSA-N,COC1=CC=CC(CNC(=O)C2=CC=C(N3CCOCC3)C([N+](=O)[O-])=C2)=C1,0.3465346534653465
YKYSWSVDOCPYKZ-UHFFFAOYSA-N,CC1=CC=C(C)C2=C1C=C(C)C1=NN=C(SCC(=O)NC3=NC4=C(S3)CCCC4)N21,0.4504950495049505
DYEBQBWYGSPVPH-UHFFFAOYSA-N,O=C(NCCCCCCNC(=O)C1=CC=CC=C1)C1=CC=CC=C1,0.3292079207920792
ZKQKWXGNOYDRHH-UHFFFAOYSA-N,O=C(CC1=CC(Cl)=CC=C1O)NC1=CC=C([N+](=O)[O-])C=C1Cl,0.45544554455445546
AGIUPQUTLBAVDK-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCCCCN(CCCN)C(=O)OC(C)(C)C,0.3105610561056105
YQUMUENGLFKEDT-UHFFFAOYSA-N,COC1=CC=CC=C1C1=NN=C(C2=CC=C(C(=O)NNS(=O)(=O)C3=CC(Cl)=C(Cl)C=C3Cl)C=C2)O1,0.5037128712871287
CMMNPBHEUAWBPK-UHFFFAOYSA-N,COC1=CC=C(NC(=O)C2=C(N)C3=CC=C(C4=CC=CN=C4)N=C3S2)C=C1OC,0.3048679867986798
CFUYGGPBOBIHRG-UHFFFAOYSA-N,O=C(C(=O)N1CCC2=CC=CC=C12)C1=CNC2=CC=CC=C12,0.32425742574257427
OJXIQJYPVLRDEZ-KRWDZBQOSA-N,COC1=CC=C(OC2CCN(C(=O)[C@@H](N)CC3=CNC=N3)CC2)C=C1,0.466996699669967
AVMNJGDJGHSQDP-UHFFFAOYSA-N,CC(C)(C)C(=O)OC1=COC(CSC2=NC3=CC(C(=O)O)=CC=C3O2)=CC1=O,0.23927392739273928
PURMTHHDJDASBS-UHFFFAOYSA-N,N#CC1=CC(F)=CC(C2=NC(C3=CC=CC=N3)=CO2)=C1,0.504950495049505
SRJGIPQKULJJRH-UHFFFAOYSA-N,N#CC1=NC=CC=C1CN1C=CN=C1,0.2896039603960396
OKVXWLFRHOXZPA-UHFFFAOYSA-N,O=C(OC1=CC=CC=C1)N1C(=O)NC=C(F)C1=O,0.2235973597359736
IPFWHVBSLPSAGT-CBJLPSGESA-N,O=C(NCCC1=CC=C(Cl)C=C1Cl)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCCCCN1CCCC1)C21CC1,0.3465346534653465
AZKYYOXBOPFROK-UHFFFAOYSA-N,O=C(CSC1=NC2=CC=CC=C2N=C1C1=CC=CC=C1)N1CCCCCC1,0.6039603960396039
MHJNFKIKTUBIBH-UHFFFAOYSA-N,CC1=NC2=C(C)C(C)=NN2C(N2CCC(N3CCOCC3)C2)=C1,0.5
XCDQISLHKSKFLH-PWCZCSLDSA-N,CC1=C[C@H]2CC3=C(C=CC(=O)N3)[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@@]12C1=C(NC(=O)C=C1)C3,0.5160891089108911
VTSKDSWGAIIDJV-UHFFFAOYSA-N,O=C1NC2=CC=C(C3=NN=C(NCC4=CC=C(C(F)(F)F)C=C4)SC3)C=C2N1,0.6089108910891089
HXROWJFHWUQPAL-NXLLHMKUSA-N,O=C(/C=C/C1=CC=C(OS(=O)(=O)O)C(OS(=O)(=O)O)=C1)O[C@@H]1C[C@](OS(=O)(=O)O)(C(=O)O)C[C@@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O,0.26914191419141914
KEPCRQPBSHAPNH-UHFFFAOYSA-N,COC1=C(Cl)C=C(Cl)C(O)=C1C(=O)NCCN1CCN(C2=CC=CC=C2)CC1,0.6039603960396039
AEZXGOOZIUWETC-RIYZIHGNSA-N,CCOC(=O)C1=C(/N=C/N(C)C)SC2=C1CCC2,0.4557755775577558
QOKWAMNOBLWSAD-TWRBBEJXSA-N,C=C(C)[C@@H](CC)CN1CC[C@H](CNC(=O)C2=CC=C3C=C(Cl)C=CC3=C2)N[C@H](CCN2CCCCC2)C1=O,0.49669966996699677
LPHDIQKURFDTPO-UHFFFAOYSA-N,NC1CN(C2=CC=NC=C2NC2=NC=C3C=CC(C4=C(F)C=CC=C4F)=NN23)CCC1F,0.6031353135313531
UPWIXROBQHXMSV-UHFFFAOYSA-N,CC1=CC(=O)N(C2=NN(C)C=C2)C1=O,0.3045497406883545
ZDCBSMGNORWPAE-UHFFFAOYSA-N,COC1=CC(N2C3=C(C4=NC=NC(N)=C24)CCC3)=CC=C1NC(=O)CN1C=C(C(F)(F)F)N=C1C,0.5330033003300331
XXTKRPLVXDVTJR-UHFFFAOYSA-N,N#CC1=CN=C(SCC(=O)N2CCCCC2)N=C1N,0.28217821782178215
VOEAFQUTYKPXBM-DFHRPNOPSA-N,C[C@@H](OC(=O)COCC1=CC=CC=C1)[C@H](NC(=O)C1=CC=CC=N1)C(=O)NCCCC(=O)OCC1=CC=CC=C1,0.49298679867986805
LJFHNQVYXLXWBM-UHFFFAOYSA-N,O=C(NC1=CC=CC(C2=NN3N=CC=CC3=C2C2=CC=NC(NC3=CC=CC(C(F)(F)F)=C3)=N2)=C1)C1=C(F)C=CC=C1F,0.4801980198019802
AYKPYAOQPANRFS-UHFFFAOYSA-N,COC1=CC=C(COC2=CC=C(CN3C=NC4=CC(C5=NOC(C6CCNCC6)=N5)=CC=C34)C=C2OC)C=N1,0.7940181518151814
MDYPEKYXGSHXAG-UHFFFAOYSA-N,CCOC1=C2CN(S(=O)(=O)C3=CC=C(C)C=C3)C(C3=CC=CC(Cl)=C3)CC2NC(C2=CC=CC=C2)C1,0.788873173031589
IQEPXEFPEIYIJA-UHFFFAOYSA-N,CCN1N=C(C(=O)NC2=NCCS2)C2=CC=CC=C2C1=O,0.1900990099009901
MDXHAAVALMQUQH-KRWDZBQOSA-N,CC(=O)NC1=CC(N2CCC[C@H]2COC2=CC=CC=N2)=NC(N2N=C(C)C=C2C)=N1,0.4752475247524752
IQBOGHOYAOXFPO-UHFFFAOYSA-N,CC1=NN(C2=CC=C(NCCNC(=O)C3=CC=C(Br)O3)N=N2)C=C1,0.32054455445544555
HKYCNLVYXPSQOZ-UHFFFAOYSA-N,CCOC(=O)C1=C(NCC2=CC=CC=C2)N=C(C2=CC=CC=C2)N2CCN=C12,0.745049504950495
IJLCHNCPLHHMNB-UHFFFAOYSA-N,CC(=O)NCCNC(=O)C1=NN(C)C2=C1COC1=CC=CC=C21,0.24752475247524752
UOVONACJLHZOCD-XBXARRHUSA-N,ClC1=CC=C(CN(CC/C=C/C2=CC=CC=C2)N2C=NC=N2)C(Cl)=C1,0.7745049504950494
WQKUVKYSJGFULB-UHFFFAOYSA-N,COC1=CC2=C(C(C)=C(CC(=O)NCCC3=CC=CC=C3F)C(=O)O2)C=C1OC,0.4876237623762376
JCZPOYAMKJFOLA-IMJSIDKUSA-N,O[C@H]1CNC[C@@H]1O,0.07458745874587458
WERKLXJPXQLJPJ-UHFFFAOYSA-N,C=CCN1C(C2=CC=CC=C2)=CC=C(C#N)C1=O,0.4463696369636964
HVKYWOIKINNFPD-UHFFFAOYSA-N,CC1CCCN1C1=CC=C2N=CC=CC2=C1,0.3297029702970297
SRVYWMPHAPBHFJ-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCC1=CC=C2C(C3=CC=C(F)C=C3)=CC(C(N)=O)=NC2=C1,0.3589108910891089
WWOMIMPYEWXPPS-UHFFFAOYSA-N,CCOC(=O)CC1=CC=C(N(CC)CC2=NC3=CC(C(F)(F)F)=CC=C3N=C2C2=CC=CC=C2)C=C1,0.6885313531353134
GACRXNRSYVNZIM-UHFFFAOYSA-N,O=C(NC1=CC=CC(Cl)=C1)NC(CCC(=O)N1CCN(C2=NSC3=CC=CC=C23)CC1)C(=O)N1CCN(C2=NSC3=CC=CC=C23)CC1,0.24257425742574257
XSRVHCLDEUYBHD-UHFFFAOYSA-M,C[N+]1=CC=CC(N(CCCCCC2CCCCC2)C2=CC=C(C#N)C=C2)=C1.[I-],0.8222772277227721
SFMBZXLPYFCTAU-RMDVGAJOSA-N,CC(=O)N1[C@@H]2C3=CC=C(/C=C/C4=CC=CC=C4)C(=O)N3C[C@H]1[C@H](CO)[C@H]2C(=O)N(C)C,0.3118811881188119
MNZZTNNRXMEJSU-DZJGSNNOSA-N,C[C@H](C1=CC=C(C(=O)NCCC(=O)O)C=C1)N1C(=O)C(C2=CC=CC(F)=C2)=N[C@]12CC[C@@H](C(C)(C)C)CC2,0.33993399339933994
QTLPNFZRBVSFGU-XMMPIXPASA-N,COC(=O)[C@H](NC(=O)C1=CC(C2=CC=CC=C2)=NC2=CC=CC=C12)C1=CC=C(OC)C=C1,0.3641089108910891
DWUXOADNYZZIEE-UHFFFAOYSA-N,CC1=CC=CC(N2C(=O)N(C3=CC=CC=C3C)C3CS(=O)(=O)CC23)=C1,0.599009900990099
OVVCFROULCDNBD-UHFFFAOYSA-N,O=C(CCC1CCCN(C(=O)C2=CC3=CC=CC=C3O2)C1)NCC1=CC=C(F)C(F)=C1,0.4430693069306931
OOWGEGYPCQGHJZ-UHFFFAOYSA-N,OCCNC1=CN=CC(C2=CC3=C(C=N2)C=NN3C2=CC=CC(N3CCNCC3)=N2)=N1,0.5808580858085809
SOYRBJOZZUIORF-UHFFFAOYSA-N,CC1=CC=C(N2C(SCC(=O)NC3=CC=C(S(=O)(=O)NC(=O)NC4=CC=CC=C4)C=C3)=NC3=CC=CC=C3C2=O)C=C1,0.2202970297029703
CXMVMWOAQBDGKE-UHFFFAOYSA-N,CCOC(=O)C1=C(NC(=O)C2=C(N(C)C)N=C(NC3=CC=CC=C3)S2)SC2=C1CCCC2,0.37376237623762376
HLLKPHMFUJARJP-ZEMFGHSESA-N,N[C@H](C(=O)N[C@H]1CCC(=O)N(CC(=O)O)C1=O)C1CCCN1,0.13366336633663367
YYUUAXZMRDLMNI-UHFFFAOYSA-N,CCOC(=O)C1=C(C)N(CC2=CC=CC=C2)C2=CC=C(OCC(O)CN3CCN(CC4=CC=CC=C4)CC3)C=C12,0.7920792079207921
BSMXFTMXLBAWBV-HYARGMPZSA-N,CC1=CC=C(CS(=O)(=O)/C(=C/C2=CC=C(Cl)C=C2)C(=O)C2=CC=C(Cl)C=C2)C=C1,0.6287128712871287
CKYVVFHKUHKNAC-WJFTUGDTSA-N,CC(C)(CN)CNC(=O)[C@H]1[C@H](C(=O)NCC2=CC=C(Br)C=C2)[C@@H]2C=C[C@H]1C21CC1,0.23803630363036304
RRGGUNBHDQHVMD-UHFFFAOYSA-N,CC1=NC2=C(C3=C(S2)C(NCC2=CC=CC=C2)=NN3C)C(C)=C1Cl,0.43788307402168786
KKPZLFALOZLDOU-DOTOQJQBSA-N,NC(=O)[C@@H]1OC(=O)N2C3=CC=C(C4=CC=C(CN5C=NC=N5)N=C4)C=C3OC[C@@H]12,0.3873762376237624
HNXZQKZCCDWHKO-UHFFFAOYSA-N,CC1(C)CC(C)(C)C2=CC(N/C(S)=N/C3=CC=C(S(N)(=O)=O)C=C3)=CC=C2S1,0.38985148514851486
GOOKOBTYBFHEOR-UHFFFAOYSA-N,CC1=NC2=CC=CC=C2C(C2=CC=CC(Cl)=C2)=C1C(OC(C)(C)C)C(=O)O,0.3246699669966997
FRJXMHKQNDNFBV-BZSXFTBESA-N,CC1=C(C)[C@@]2(C[C@@H](C)[C@H]3[C@H](C[C@@]4(C)C5=CC=C(C(C)(C)/C=C/C(=O)O)C(C)=C5C(=O)C[C@]34C)O2)OC1=O,0.21163366336633666
